cod_departamento,cod_municipio,cod_zona,cod_puesto,departamento,municipio,puesto,comuna_nombre
15,334,99,09,CUNDINAMARCA,YACOPI,ESCUELA GUAYABALES,
15,334,99,13,CUNDINAMARCA,YACOPI,IBAMA,CORREGIMIENTO IBAMA
15,334,99,21,CUNDINAMARCA,YACOPI,LLANO MATEO,
15,334,99,23,CUNDINAMARCA,YACOPI,PATEVACA,
15,334,99,25,CUNDINAMARCA,YACOPI,PUEBLO NUEVO,
15,334,99,29,CUNDINAMARCA,YACOPI,TERAN,
15,334,99,30,CUNDINAMARCA,YACOPI,VEREDA EL CASTILLO,
15,337,00,00,CUNDINAMARCA,ZIPACON,PUESTO CABECERA MUNICIPAL,
15,337,99,01,CUNDINAMARCA,ZIPACON,EL OCASO,
15,340,01,01,CUNDINAMARCA,ZIPAQUIRA,IEM CUNDINAMARCA,COMUNA 1
15,340,01,02,CUNDINAMARCA,ZIPAQUIRA,COLEGIO RAFAEL POMBO,COMUNA 2
15,340,01,03,CUNDINAMARCA,ZIPAQUIRA,ESCUELA QUEVEDO Z,COMUNA 3
15,340,01,04,CUNDINAMARCA,ZIPAQUIRA,SEDE EDU SIMON BOLIVAR,COMUNA 3
15,340,01,05,CUNDINAMARCA,ZIPAQUIRA,IEM SAN JUAN BAUTISTA DE SALLE SD PRIMAR,COMUNA 3
15,340,01,06,CUNDINAMARCA,ZIPAQUIRA,SALON COMUNAL SANJUANITO,COMUNA 2
15,340,01,07,CUNDINAMARCA,ZIPAQUIRA,IEM TEC LUIS ORJUELA SEDE MARISCAL SUCRE,COMUNA 2
15,340,01,08,CUNDINAMARCA,ZIPAQUIRA,ESCUELA FRANCISCO DE PAULA SANTANDER,COMUNA 1
15,340,01,09,CUNDINAMARCA,ZIPAQUIRA,IEM GUILLERMO QUEVEDO Z SD LA,COMUNA 3
15,340,01,10,CUNDINAMARCA,ZIPAQUIRA,CIC DE PRADOS DEL MIRADOR,COMUNA 3
15,340,02,01,CUNDINAMARCA,ZIPAQUIRA,COLEGIO LICEO INTEGRADO,COMUNA 4
15,340,02,02,CUNDINAMARCA,ZIPAQUIRA,INST.EDUC.SANTIAGO PEREZ,COMUNA 4
15,340,02,03,CUNDINAMARCA,ZIPAQUIRA,GABRIELA MISTRAL SEDE NUEVA,COMUNA 4
15,340,02,04,CUNDINAMARCA,ZIPAQUIRA,CAMI PAUZ,COMUNA 5
15,340,02,05,CUNDINAMARCA,ZIPAQUIRA,COLEGIO DE LA PRESENTACION,COMUNA 4
15,340,02,06,CUNDINAMARCA,ZIPAQUIRA,COLISEO ARENA DE SAL,COMUNA 4
15,340,02,07,CUNDINAMARCA,ZIPAQUIRA,CIC DE BARANDILLAS,COMUNA 5
15,340,02,08,CUNDINAMARCA,ZIPAQUIRA,I.E. DPTAL TECNICO INDUSTRIAL,COMUNA 4
15,340,99,01,CUNDINAMARCA,ZIPAQUIRA,,CORREGIMIENTO 1 ESC SAN ISIDRO          1000005570000059000000406CORREGIMIENTO 1
15,340,99,02,CUNDINAMARCA,ZIPAQUIRA,,CORREGIMIENTO 2 (ESC BARANDILLAS)       1000032920000306800001807CORREGIMIENTO 2
15,340,99,03,CUNDINAMARCA,ZIPAQUIRA,,CORREGIMIENTO 3 (ESC SAN JORGE)         1000007050000067200000408CORREGIMIENTO 3
15,340,99,04,CUNDINAMARCA,ZIPAQUIRA,,CORREGIMIENTO 2 ESCUELA SAN MIGUEL      1000004960000037500000307CORREGIMIENTO 2
16,001,01,01,BOGOTA D.C.,BOGOTA. D.C.,USAQUÉN,
16,001,01,02,BOGOTA D.C.,BOGOTA. D.C.,SERVITA,
16,001,01,03,BOGOTA D.C.,BOGOTA. D.C.,CALAZANS,
16,001,01,04,BOGOTA D.C.,BOGOTA. D.C.,COLEGIO AQUILEO PARRA SEDE BACHILLERATO,
16,001,01,05,BOGOTA D.C.,BOGOTA. D.C.,LIJACA,
16,001,01,06,BOGOTA D.C.,BOGOTA. D.C.,SAN ANTONIO UNIÓN COLOMBIA,
16,001,01,07,BOGOTA D.C.,BOGOTA. D.C.,COLEGIO AGUSTIN FERNANDEZ SEDE A,
16,001,01,08,BOGOTA D.C.,BOGOTA. D.C.,CENTRO COMERCIAL CEDRITOS,
16,001,01,09,BOGOTA D.C.,BOGOTA. D.C.,UNIVERSIDAD EL BOSQUE,
16,001,01,10,BOGOTA D.C.,BOGOTA. D.C.,SANTO TOMAS DE AQUINO,
16,001,01,11,BOGOTA D.C.,BOGOTA. D.C.,INSTITUTO PEDAGOGICO NACIONAL,
16,001,01,12,BOGOTA D.C.,BOGOTA. D.C.,CENTRO COMERCIAL UNICENTRO,
16,001,01,13,BOGOTA D.C.,BOGOTA. D.C.,PLAZA MEXICO,
16,001,01,14,BOGOTA D.C.,BOGOTA. D.C.,SANTA PAULA,
16,001,01,15,BOGOTA D.C.,BOGOTA. D.C.,CENTRO COMERCIAL HACIENDA SANTA BARBARA,
16,001,01,16,BOGOTA D.C.,BOGOTA. D.C.,COLEGIO MONTERROSALES,
16,001,01,17,BOGOTA D.C.,BOGOTA. D.C.,COLEGIO DISTRITAL TOBERIN SEDE A,
16,001,01,18,BOGOTA D.C.,BOGOTA. D.C.,PARQUE CEDRITOS,
16,001,01,19,BOGOTA D.C.,BOGOTA. D.C.,CEDRO GOLF,
16,001,01,20,BOGOTA D.C.,BOGOTA. D.C.,BUENAVISTA,
16,001,01,21,BOGOTA D.C.,BOGOTA. D.C.,CANAIMA,
16,001,01,22,BOGOTA D.C.,BOGOTA. D.C.,ALESSANDRO VOLTA,
16,001,01,23,BOGOTA D.C.,BOGOTA. D.C.,COLEGIO DISTRITAL USAQUEN SEDE A,
16,001,01,24,BOGOTA D.C.,BOGOTA. D.C.,COLEGIO DISTRITAL CRISTOBAL COLON,
16,001,01,25,BOGOTA D.C.,BOGOTA. D.C.,COLEGIO DISTRITAL DIVINO MAESTRO SEDE A,
16,001,01,26,BOGOTA D.C.,BOGOTA. D.C.,COLEGIO DISTRITAL DIVINO MAESTRO SEDE B,
16,001,01,27,BOGOTA D.C.,BOGOTA. D.C.,COLEGIO COLSUBSIDIO NORTE USAQUEN,
16,001,01,28,BOGOTA D.C.,BOGOTA. D.C.,COLEGIO GENERAL SANTANDER USAQUEN,
16,001,01,29,BOGOTA D.C.,BOGOTA. D.C.,"COLEGIO TOBERIN ""B""",
16,001,01,30,BOGOTA D.C.,BOGOTA. D.C.,COLEGIO FRIEDRICH NAUMANN SEDE A,
16,001,01,31,BOGOTA D.C.,BOGOTA. D.C.,COLEGIO FRIEDRICH NAUMANN SEDE B,
16,001,01,32,BOGOTA D.C.,BOGOTA. D.C.,VERBENAL SANTA MARIA,
16,001,01,33,BOGOTA D.C.,BOGOTA. D.C.,COLEGIO DISTRITAL SALUDCOOP NORTE,
16,001,01,34,BOGOTA D.C.,BOGOTA. D.C.,COLEGIO NUEVO HORIZONTE SEDE D TORCA,
16,001,01,35,BOGOTA D.C.,BOGOTA. D.C.,CARULLA,
16,001,01,36,BOGOTA D.C.,BOGOTA. D.C.,COLEGIO SAN FRANCISCO CL,
16,001,01,37,BOGOTA D.C.,BOGOTA. D.C.,COLEGIO BUEN CONSEJO,
16,001,01,38,BOGOTA D.C.,BOGOTA. D.C.,UNIVERSIDAD MILITAR,
16,001,01,39,BOGOTA D.C.,BOGOTA. D.C.,COLEGIO LA ESTRELLITA,
16,001,01,40,BOGOTA D.C.,BOGOTA. D.C.,COLEGIO ESCLAVAS DEL SAGRADO CORAZON,
16,001,01,41,BOGOTA D.C.,BOGOTA. D.C.,COLEGIO CARDENAL SANCHA,
16,001,01,42,BOGOTA D.C.,BOGOTA. D.C.,COLEGIO CAMPESTRE SAN JOSE,
16,001,01,43,BOGOTA D.C.,BOGOTA. D.C.,COLEGIO PROVINMA,
16,001,01,44,BOGOTA D.C.,BOGOTA. D.C.,COLEGIO EUCARISTICO VILLA GUADALUPE,
16,001,01,45,BOGOTA D.C.,BOGOTA. D.C.,ANGLO AMERICANO,
16,001,01,46,BOGOTA D.C.,BOGOTA. D.C.,COLEGIO PUREZA DE MARIA,
16,001,01,47,BOGOTA D.C.,BOGOTA. D.C.,CENTRO COMERCIAL BELAIRE PLAZA,
16,001,01,48,BOGOTA D.C.,BOGOTA. D.C.,CENTRO COMERCIAL PALATINO,
16,001,01,49,BOGOTA D.C.,BOGOTA. D.C.,FUNDACION ANA RESTREPO DEL CORRAL,
16,001,01,50,BOGOTA D.C.,BOGOTA. D.C.,SALON COMUNAL TIBABITA,
16,001,01,51,BOGOTA D.C.,BOGOTA. D.C.,I E AQUILEO PARRA SEDE PRIMARIA,
16,001,01,52,BOGOTA D.C.,BOGOTA. D.C.,COLEGIO MAYOR JOSE CELESTINO MUTIS,
16,001,01,53,BOGOTA D.C.,BOGOTA. D.C.,COLEGIO MARIA AUXILIADORA NORTE,
16,001,01,54,BOGOTA D.C.,BOGOTA. D.C.,SALON COMUNAL SAN CRISTOBAL NORTE,
16,001,01,55,BOGOTA D.C.,BOGOTA. D.C.,SALON COMUNAL VILLA NIDIA,
16,001,01,56,BOGOTA D.C.,BOGOTA. D.C.,COLEGIO AGUSTIN FERNANDEZ SEDE D,
16,001,01,57,BOGOTA D.C.,BOGOTA. D.C.,ESCUELA COLOMBIANA DE REHABILITACION,
16,001,01,58,BOGOTA D.C.,BOGOTA. D.C.,UNIVERSIDAD DE AMERICA SEDE POSGRADOS,
16,001,01,59,BOGOTA D.C.,BOGOTA. D.C.,COLEGIO USAQUEN SEDE B,
16,001,01,60,BOGOTA D.C.,BOGOTA. D.C.,COLEGIO ANGLO COLOMBIANO,
16,001,01,61,BOGOTA D.C.,BOGOTA. D.C.,THE ENGLISH SCHOOL,
16,001,01,62,BOGOTA D.C.,BOGOTA. D.C.,UNISANITAS,
16,001,02,01,BOGOTA D.C.,BOGOTA. D.C.,CHICO NORTE,
16,001,02,02,BOGOTA D.C.,BOGOTA. D.C.,CHICO RESERVADO,
16,001,02,03,BOGOTA D.C.,BOGOTA. D.C.,CHICO LICEO FRANCES LOUIS PASTEUR,
16,001,02,04,BOGOTA D.C.,BOGOTA. D.C.,ANTIGUO COUNTRY PLAZOLETA CARULLA,
16,001,02,05,BOGOTA D.C.,BOGOTA. D.C.,UNIVERSIDAD EAN,
16,001,02,06,BOGOTA D.C.,BOGOTA. D.C.,UNIVERSIDAD SERGIO ARBOLEDA,
16,001,02,07,BOGOTA D.C.,BOGOTA. D.C.,UNIVERSIDAD PEDAGOGICA NACIONAL,
16,001,02,08,BOGOTA D.C.,BOGOTA. D.C.,GRANADA COLEGIO SIMON RODRIGUEZ SEDE B,
16,001,02,09,BOGOTA D.C.,BOGOTA. D.C.,SENA CALLE,
16,001,02,10,BOGOTA D.C.,BOGOTA. D.C.,UNIVERSIDAD KONRAD LORENZ,
16,001,02,11,BOGOTA D.C.,BOGOTA. D.C.,SENA CALLE,
16,001,02,12,BOGOTA D.C.,BOGOTA. D.C.,UNIVERSIDAD PILOTO,
16,001,02,13,BOGOTA D.C.,BOGOTA. D.C.,COL CAMPESTRE MONTEVERDE SAN LUIS SD A,
16,001,02,14,BOGOTA D.C.,BOGOTA. D.C.,COLEGIO SIMON RODRIGUEZ SEDE A,
16,001,02,15,BOGOTA D.C.,BOGOTA. D.C.,UNIVERSIDAD DISTRITAL,
16,001,02,16,BOGOTA D.C.,BOGOTA. D.C.,CENTRO COMERCIAL DE LA,
16,001,02,17,BOGOTA D.C.,BOGOTA. D.C.,MUSEO DEL CHICO,
16,001,02,18,BOGOTA D.C.,BOGOTA. D.C.,SALON COMUNAL PARAISO EL TROPIHUECO,
16,001,02,19,BOGOTA D.C.,BOGOTA. D.C.,COLEGIO SAN MARTIN DE PORRES SEDE B,
16,001,02,20,BOGOTA D.C.,BOGOTA. D.C.,BETHLEMITAS-CALLE,
16,001,02,21,BOGOTA D.C.,BOGOTA. D.C.,U. SANTO TOMAS CLAUSTRO,
16,001,02,22,BOGOTA D.C.,BOGOTA. D.C.,EL AQUINATE U. SANTO TOMAS,
16,001,02,23,BOGOTA D.C.,BOGOTA. D.C.,COLEGIO NUEVO GIMNASIO,
16,001,02,24,BOGOTA D.C.,BOGOTA. D.C.,UNIVERSIDAD CATOLICA,
16,001,02,25,BOGOTA D.C.,BOGOTA. D.C.,UNIVERSIDAD DE LA SALLE,
16,001,02,26,BOGOTA D.C.,BOGOTA. D.C.,COLEGIO LICEO DE CERVANTES EL RETIRO,
16,001,02,27,BOGOTA D.C.,BOGOTA. D.C.,COLEGIO DEL ROSARIO DE SANTO DOMINGO,
16,001,02,28,BOGOTA D.C.,BOGOTA. D.C.,PARQUEADERO CHICO CALLE,
16,001,02,29,BOGOTA D.C.,BOGOTA. D.C.,UNIVERSIDAD AREA ANDINA,
16,001,02,30,BOGOTA D.C.,BOGOTA. D.C.,CHICO,
16,001,02,31,BOGOTA D.C.,BOGOTA. D.C.,UNIVERSIDAD JAVERIANA,
16,001,02,32,BOGOTA D.C.,BOGOTA. D.C.,CENTRO FELICIDAD CHAPINERO,
16,001,02,33,BOGOTA D.C.,BOGOTA. D.C.,SALON COMUNAL SAN ISIDRO,
16,001,02,34,BOGOTA D.C.,BOGOTA. D.C.,UNIVERSIDAD SAN MARTIN,
16,001,02,35,BOGOTA D.C.,BOGOTA. D.C.,COLEGIO CAMPESTRE MONTEVERDE SEDE B,
16,001,02,36,BOGOTA D.C.,BOGOTA. D.C.,COLEGIO SAN MARTIN DE PORRES SEDE A,
16,001,02,37,BOGOTA D.C.,BOGOTA. D.C.,COMPENSAR CALLE,
16,001,03,01,BOGOTA D.C.,BOGOTA. D.C.,CAMILO TORRES,
16,001,03,02,BOGOTA D.C.,BOGOTA. D.C.,LA PERSEVERANCIA,
16,001,03,03,BOGOTA D.C.,BOGOTA. D.C.,POLICARPA SALAVARRIETA,
16,001,03,04,BOGOTA D.C.,BOGOTA. D.C.,PALACIO SAN FRANCISCO,
16,001,03,05,BOGOTA D.C.,BOGOTA. D.C.,FACULTAD DE ARTES - ASAB,
16,001,03,06,BOGOTA D.C.,BOGOTA. D.C.,LOS LACHES,
16,001,03,07,BOGOTA D.C.,BOGOTA. D.C.,CENTRO ORIENTE,
16,001,03,08,BOGOTA D.C.,BOGOTA. D.C.,SAN BERNARDO,
16,001,03,09,BOGOTA D.C.,BOGOTA. D.C.,LAS CRUCES,
16,001,03,10,BOGOTA D.C.,BOGOTA. D.C.,GIRARDOT,
16,001,03,11,BOGOTA D.C.,BOGOTA. D.C.,EL CONSUELO,
16,001,03,12,BOGOTA D.C.,BOGOTA. D.C.,MEDICINA LEGAL,
16,001,03,13,BOGOTA D.C.,BOGOTA. D.C.,LAS AGUAS,
16,001,03,14,BOGOTA D.C.,BOGOTA. D.C.,LAS NIEVES,
16,001,03,15,BOGOTA D.C.,BOGOTA. D.C.,EL VERJON,
16,001,03,16,BOGOTA D.C.,BOGOTA. D.C.,EL GRAN SAN,
16,001,03,17,BOGOTA D.C.,BOGOTA. D.C.,COLEGIO RAMON JIMENO,
16,001,03,18,BOGOTA D.C.,BOGOTA. D.C.,COLEGIO LA GIRALDA,
16,001,03,19,BOGOTA D.C.,BOGOTA. D.C.,UNIVERSIDAD JORGE TADEO LOZANO,
16,001,03,20,BOGOTA D.C.,BOGOTA. D.C.,UNIVERSIDAD INCCA DE COLOMBIA,
16,001,03,21,BOGOTA D.C.,BOGOTA. D.C.,CENTRO COMERCIAL SAN MARTIN,
16,001,03,22,BOGOTA D.C.,BOGOTA. D.C.,UNIV ANTONIO NARIÑO SANTA FE,
16,001,03,23,BOGOTA D.C.,BOGOTA. D.C.,UNIVERSIDAD CENTRAL,
16,001,03,24,BOGOTA D.C.,BOGOTA. D.C.,COLEGIO LOS PINOS I.E.D. SEDE A,
16,001,04,01,BOGOTA D.C.,BOGOTA. D.C.,LAS BRISAS,
16,001,04,02,BOGOTA D.C.,BOGOTA. D.C.,SANTA ANA SUR,
16,001,04,03,BOGOTA D.C.,BOGOTA. D.C.,SAN CRISTOBAL SUR,
16,001,04,04,BOGOTA D.C.,BOGOTA. D.C.,LAS MERCEDES,
16,001,04,05,BOGOTA D.C.,BOGOTA. D.C.,SAN BLAS,
16,001,04,06,BOGOTA D.C.,BOGOTA. D.C.,PRIMERA DE MAYO,
16,001,04,07,BOGOTA D.C.,BOGOTA. D.C.,SOSIEGO,
16,001,04,08,BOGOTA D.C.,BOGOTA. D.C.,JUAN DEL RIZZO,
16,001,04,09,BOGOTA D.C.,BOGOTA. D.C.,MONTEBELLO,
16,001,04,10,BOGOTA D.C.,BOGOTA. D.C.,RAMAJAL,
16,001,04,11,BOGOTA D.C.,BOGOTA. D.C.,BELLO HORIZONTE,
16,001,04,12,BOGOTA D.C.,BOGOTA. D.C.,SAN ISIDRO,
16,001,04,13,BOGOTA D.C.,BOGOTA. D.C.,PARQUEADERO GUACAMAYAS,
16,001,04,14,BOGOTA D.C.,BOGOTA. D.C.,SAN MARTIN DE LOBA SUR,
16,001,04,15,BOGOTA D.C.,BOGOTA. D.C.,BELLAVISTA SAN CRISTOBAL,
16,001,04,16,BOGOTA D.C.,BOGOTA. D.C.,CDC LA VICTORIA,
16,001,04,17,BOGOTA D.C.,BOGOTA. D.C.,ALTAMIRA,
16,001,04,18,BOGOTA D.C.,BOGOTA. D.C.,EL QUINDIO,
16,001,04,19,BOGOTA D.C.,BOGOTA. D.C.,REPUBLICA DEL CANADA,
16,001,04,20,BOGOTA D.C.,BOGOTA. D.C.,LA GLORIA,
16,001,04,21,BOGOTA D.C.,BOGOTA. D.C.,JUAN REY,
16,001,04,22,BOGOTA D.C.,BOGOTA. D.C.,VILLA DE LOS ALPES,
16,001,04,23,BOGOTA D.C.,BOGOTA. D.C.,LOS LIBERTADORES,
16,001,04,24,BOGOTA D.C.,BOGOTA. D.C.,SAN PEDRO SUR ORIENTAL,
16,001,04,25,BOGOTA D.C.,BOGOTA. D.C.,VILLA DEL CERRO,
16,001,04,26,BOGOTA D.C.,BOGOTA. D.C.,CANADA GUIRA,
16,001,04,27,BOGOTA D.C.,BOGOTA. D.C.,ARBOLEDA SUR,
16,001,04,28,BOGOTA D.C.,BOGOTA. D.C.,,
16,001,04,29,BOGOTA D.C.,BOGOTA. D.C.,COLISEO DEPORTIVO PRIMERA DE MAYO,
16,001,04,30,BOGOTA D.C.,BOGOTA. D.C.,SAN GERONIMO,
16,001,04,31,BOGOTA D.C.,BOGOTA. D.C.,SURAMERICA,
16,001,04,32,BOGOTA D.C.,BOGOTA. D.C.,SAN VICENTE COLSUBSIDIO,
16,001,04,33,BOGOTA D.C.,BOGOTA. D.C.,GUACAMAYAS II,
16,001,04,34,BOGOTA D.C.,BOGOTA. D.C.,ESCUELA LA VICTORIA B,
16,001,04,35,BOGOTA D.C.,BOGOTA. D.C.,JUANA ESCOBAR SEDE A,
16,001,04,36,BOGOTA D.C.,BOGOTA. D.C.,ROMA COLSUBSIDIO,
16,001,04,37,BOGOTA D.C.,BOGOTA. D.C.,LA GLORIA- ESCUELA ALTAMIRA,
16,001,04,38,BOGOTA D.C.,BOGOTA. D.C.,RAMAJAL AMAPOLAS,
16,001,04,39,BOGOTA D.C.,BOGOTA. D.C.,EL RODEO SEDE B LA GLORIA,
16,001,04,40,BOGOTA D.C.,BOGOTA. D.C.,EL PORTAL,
16,001,04,41,BOGOTA D.C.,BOGOTA. D.C.,LA CASTAÑA,
16,001,04,42,BOGOTA D.C.,BOGOTA. D.C.,SALON COMUNAL ATENAS,
16,001,04,43,BOGOTA D.C.,BOGOTA. D.C.,ASOCIACION NAL DE UNION CAMPESINA ACNU,
16,001,04,44,BOGOTA D.C.,BOGOTA. D.C.,LA BELLEZA,
16,001,04,45,BOGOTA D.C.,BOGOTA. D.C.,AGUAS CLARAS,
16,001,04,46,BOGOTA D.C.,BOGOTA. D.C.,SALON COMUNAL LA ROCA,
16,001,04,47,BOGOTA D.C.,BOGOTA. D.C.,LAS MERCEDES II,
16,001,04,48,BOGOTA D.C.,BOGOTA. D.C.,MONTEBELLO SEDE B,
16,001,04,49,BOGOTA D.C.,BOGOTA. D.C.,EL RODEO SEDE A,
16,001,04,50,BOGOTA D.C.,BOGOTA. D.C.,MORALBA,
16,001,04,51,BOGOTA D.C.,BOGOTA. D.C.,NUEVA DELHI,
16,001,04,52,BOGOTA D.C.,BOGOTA. D.C.,TOMAS RUEDA VARGAS SEDE B,
16,001,04,53,BOGOTA D.C.,BOGOTA. D.C.,ENTRE NUBES SEDE A,
16,001,04,54,BOGOTA D.C.,BOGOTA. D.C.,SALON COMUNAL SAN ISIDRO II SECTOR,
16,001,04,55,BOGOTA D.C.,BOGOTA. D.C.,COLEGIO LA VICTORIA SEDE A,
16,001,04,56,BOGOTA D.C.,BOGOTA. D.C.,COLEGIO ATENAS IED,
16,001,04,57,BOGOTA D.C.,BOGOTA. D.C.,COLEGIO RAFAEL NUÑEZ IED SEDE B,
16,001,04,58,BOGOTA D.C.,BOGOTA. D.C.,IED GLORIA VALENCIA DE CASTAÑO,
16,001,05,01,BOGOTA D.C.,BOGOTA. D.C.,USME,
16,001,05,02,BOGOTA D.C.,BOGOTA. D.C.,EL DESTINO,
16,001,05,03,BOGOTA D.C.,BOGOTA. D.C.,MONTEBLANCO,
16,001,05,04,BOGOTA D.C.,BOGOTA. D.C.,SANTA MARTA,
16,001,05,05,BOGOTA D.C.,BOGOTA. D.C.,SANTA LIBRADA,
16,001,05,06,BOGOTA D.C.,BOGOTA. D.C.,ALMIRANTE PADILLA,
16,001,05,07,BOGOTA D.C.,BOGOTA. D.C.,USMINIA,
16,001,05,08,BOGOTA D.C.,BOGOTA. D.C.,MARICHUELA,
16,001,05,09,BOGOTA D.C.,BOGOTA. D.C.,LA AURORA,
16,001,05,10,BOGOTA D.C.,BOGOTA. D.C.,CHUNIZA,
16,001,05,11,BOGOTA D.C.,BOGOTA. D.C.,LA FLORA,
16,001,05,12,BOGOTA D.C.,BOGOTA. D.C.,EL HATO,
16,001,05,13,BOGOTA D.C.,BOGOTA. D.C.,LOS COMUNEROS,
16,001,05,14,BOGOTA D.C.,BOGOTA. D.C.,EL VIRREY,
16,001,05,15,BOGOTA D.C.,BOGOTA. D.C.,EL DANUBIO AZUL,
16,001,05,16,BOGOTA D.C.,BOGOTA. D.C.,JUAN JOSE RONDON,
16,001,05,17,BOGOTA D.C.,BOGOTA. D.C.,LA FORTALEZA,
16,001,05,18,BOGOTA D.C.,BOGOTA. D.C.,EL BOSQUE,
16,001,05,19,BOGOTA D.C.,BOGOTA. D.C.,VILLA HERMOSA,
16,001,05,20,BOGOTA D.C.,BOGOTA. D.C.,VALLES DE CAFAM,
16,001,05,21,BOGOTA D.C.,BOGOTA. D.C.,LA FISCALA,
16,001,05,22,BOGOTA D.C.,BOGOTA. D.C.,PORTAL USME,
16,001,05,23,BOGOTA D.C.,BOGOTA. D.C.,BRASILIA,
16,001,05,24,BOGOTA D.C.,BOGOTA. D.C.,EL CORTIJO USME,
16,001,05,25,BOGOTA D.C.,BOGOTA. D.C.,TENERIFE,
16,001,05,26,BOGOTA D.C.,BOGOTA. D.C.,GRAN YOMASA,
16,001,05,27,BOGOTA D.C.,BOGOTA. D.C.,CABAÑAS,
16,001,05,28,BOGOTA D.C.,BOGOTA. D.C.,LOS TEJARES,
16,001,05,29,BOGOTA D.C.,BOGOTA. D.C.,COLEGIO FERNANDO GONZALEZ OCHOA,
16,001,05,30,BOGOTA D.C.,BOGOTA. D.C.,ALFONSO LOPEZ,
16,001,05,31,BOGOTA D.C.,BOGOTA. D.C.,LA ALBORADA,
16,001,05,32,BOGOTA D.C.,BOGOTA. D.C.,UVAL - PUERTA AL LLANO,
16,001,05,33,BOGOTA D.C.,BOGOTA. D.C.,VILLA ALEMANIA,
16,001,05,34,BOGOTA D.C.,BOGOTA. D.C.,USME - CENTRO,
16,001,05,35,BOGOTA D.C.,BOGOTA. D.C.,BRAZUELOS,
16,001,05,36,BOGOTA D.C.,BOGOTA. D.C.,CDC JULIO CESAR SANCHEZ,
16,001,05,37,BOGOTA D.C.,BOGOTA. D.C.,VIA AL LLANO,
16,001,05,38,BOGOTA D.C.,BOGOTA. D.C.,NUSADAL,
16,001,05,39,BOGOTA D.C.,BOGOTA. D.C.,JARDIN INFANTIL LA FORTALEZA DEL OSO,
16,001,05,40,BOGOTA D.C.,BOGOTA. D.C.,COLEGIO RURAL EL UVAL,
16,001,05,41,BOGOTA D.C.,BOGOTA. D.C.,BOLONIA,
16,001,05,42,BOGOTA D.C.,BOGOTA. D.C.,COLEGIO JOSE EUSTASIO RIVERA,
16,001,05,43,BOGOTA D.C.,BOGOTA. D.C.,COLEGIO ANDRES ESCOBAR,
16,001,05,44,BOGOTA D.C.,BOGOTA. D.C.,CENTRO COMERCIAL ALTAVISTA,
16,001,05,45,BOGOTA D.C.,BOGOTA. D.C.,SANTA LIBRADA,
16,001,05,46,BOGOTA D.C.,BOGOTA. D.C.,MIRAVALLE,
16,001,05,47,BOGOTA D.C.,BOGOTA. D.C.,NUEVO PORVENIR,
16,001,05,48,BOGOTA D.C.,BOGOTA. D.C.,SALON COMUNAL ALFONSO LOPEZ,
16,001,05,49,BOGOTA D.C.,BOGOTA. D.C.,SALON COMUNAL LOS COMUNEROS,
16,001,05,50,BOGOTA D.C.,BOGOTA. D.C.,S. COMUNAL URBANIZACION NUEVA COSTARICA,
16,001,05,51,BOGOTA D.C.,BOGOTA. D.C.,SALON COMUNAL CENTRAL SANTAMARTA,
16,001,05,52,BOGOTA D.C.,BOGOTA. D.C.,COLEGIO JUAN LUIS LONDOÑO - IED,
16,001,05,53,BOGOTA D.C.,BOGOTA. D.C.,COLEGIO ISIDRO MOLINA,
16,001,06,01,BOGOTA D.C.,BOGOTA. D.C.,TUNJUELITO A,
16,001,06,02,BOGOTA D.C.,BOGOTA. D.C.,"FATIMA ""A""",
16,001,06,03,BOGOTA D.C.,BOGOTA. D.C.,ABRAHAM LINCOLN,
16,001,06,04,BOGOTA D.C.,BOGOTA. D.C.,SAN CARLOS,
16,001,06,05,BOGOTA D.C.,BOGOTA. D.C.,SAN BENITO,
16,001,06,06,BOGOTA D.C.,BOGOTA. D.C.,"EL TUNAL ""A""",
16,001,06,07,BOGOTA D.C.,BOGOTA. D.C.,"EL CARMEN SUR ""A""",
16,001,06,08,BOGOTA D.C.,BOGOTA. D.C.,SAN VICENTE FERRER,
16,001,06,09,BOGOTA D.C.,BOGOTA. D.C.,VENECIA A,
16,001,06,10,BOGOTA D.C.,BOGOTA. D.C.,"NUEVO MUZU ""A""",
16,001,06,11,BOGOTA D.C.,BOGOTA. D.C.,ISLA DEL SOL,
16,001,06,12,BOGOTA D.C.,BOGOTA. D.C.,VENECIA B,
16,001,06,13,BOGOTA D.C.,BOGOTA. D.C.,TUNJUELITO B,
16,001,06,14,BOGOTA D.C.,BOGOTA. D.C.,"EL TUNAL ""B""",
16,001,06,15,BOGOTA D.C.,BOGOTA. D.C.,"EL CARMEN SUR ""B""",
16,001,06,16,BOGOTA D.C.,BOGOTA. D.C.,"FATIMA ""B""",
16,001,06,17,BOGOTA D.C.,BOGOTA. D.C.,"NUEVO MUZO ""B""",
16,001,06,18,BOGOTA D.C.,BOGOTA. D.C.,JARDIN INFANTIL ISLA DEL SOL,
16,001,06,19,BOGOTA D.C.,BOGOTA. D.C.,LICEO SANTA BERNARDITA,
16,001,06,20,BOGOTA D.C.,BOGOTA. D.C.,COLEGIO COOPERATIVO VENECIA,
16,001,06,21,BOGOTA D.C.,BOGOTA. D.C.,COOPERATIVO NUEVO MUZU,
16,001,06,22,BOGOTA D.C.,BOGOTA. D.C.,LICEO CAMPESTRE CAFAM,
