cod_departamento,departamento,cod_municipio,municipio,cod_candidato,candidato,partido,votos
40,ARAUCA,010,ARAUQUITA,998,Votos en Blanco,Sin partido / Voto especial,106
40,ARAUCA,010,ARAUQUITA,002,CLAUDIA LÓPEZ,CON CLAUDIA IMPARABLES,79
40,ARAUCA,010,ARAUQUITA,005,ÓSCAR MAURICIO LIZCANO ARANGO,COALICIÓN F.A.M.I.L.I.A,36
40,ARAUCA,010,ARAUQUITA,006,MIGUEL URIBE LONDOÑO,PARTIDO DEMÓCRATA COLOMBIANO,36
40,ARAUCA,010,ARAUQUITA,007,SONDRA MACOLLINS GARVIN PINTO,"SONDRA MACOLLINS, LA ABOGADA DE HIERRO",20
40,ARAUCA,010,ARAUQUITA,008,ROY LEONARDO BARRERAS MONTEALEGRE,PARTIDO POLÍTICO LA FUERZA,10
40,ARAUCA,010,ARAUQUITA,010,GUSTAVO MATAMOROS CAMACHO,PARTIDO ECOLOGISTA COLOMBIANO,5
40,ARAUCA,010,ARAUQUITA,009,CARLOS EDUARDO CAICEDO OMAR,CAICEDO,0
40,ARAUCA,010,ARAUQUITA,013,LUIS GILBERTO MURILLO URRUTIA,LA OPORTUNIDAD ES COLOMBIA,0
40,ARAUCA,015,CRAVO NORTE,004,ABELARDO DE LA ESPRIELLA,DEFENSORES DE LA PATRIA,976
40,ARAUCA,015,CRAVO NORTE,001,IVÁN CEPEDA CASTRO,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,242
40,ARAUCA,015,CRAVO NORTE,011,PALOMA VALENCIA LASERNA,PARTIDO CENTRO DEMOCRÁTICO,49
40,ARAUCA,015,CRAVO NORTE,996,No Marcados,Sin partido / Voto especial,26
40,ARAUCA,015,CRAVO NORTE,003,RAÚL SANTIAGO BOTERO JARAMILLO,ROMPER EL SISTEMA,16
40,ARAUCA,015,CRAVO NORTE,997,Votos Nulos,Sin partido / Voto especial,16
40,ARAUCA,015,CRAVO NORTE,012,SERGIO FAJARDO VALDERRAMA,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,8
40,ARAUCA,015,CRAVO NORTE,006,MIGUEL URIBE LONDOÑO,PARTIDO DEMÓCRATA COLOMBIANO,7
40,ARAUCA,015,CRAVO NORTE,002,CLAUDIA LÓPEZ,CON CLAUDIA IMPARABLES,2
40,ARAUCA,015,CRAVO NORTE,005,ÓSCAR MAURICIO LIZCANO ARANGO,COALICIÓN F.A.M.I.L.I.A,2
40,ARAUCA,015,CRAVO NORTE,008,ROY LEONARDO BARRERAS MONTEALEGRE,PARTIDO POLÍTICO LA FUERZA,2
40,ARAUCA,015,CRAVO NORTE,998,Votos en Blanco,Sin partido / Voto especial,2
40,ARAUCA,015,CRAVO NORTE,007,SONDRA MACOLLINS GARVIN PINTO,"SONDRA MACOLLINS, LA ABOGADA DE HIERRO",1
40,ARAUCA,015,CRAVO NORTE,010,GUSTAVO MATAMOROS CAMACHO,PARTIDO ECOLOGISTA COLOMBIANO,1
40,ARAUCA,015,CRAVO NORTE,009,CARLOS EDUARDO CAICEDO OMAR,CAICEDO,0
40,ARAUCA,015,CRAVO NORTE,013,LUIS GILBERTO MURILLO URRUTIA,LA OPORTUNIDAD ES COLOMBIA,0
40,ARAUCA,017,FORTUL,001,IVÁN CEPEDA CASTRO,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,3869
40,ARAUCA,017,FORTUL,004,ABELARDO DE LA ESPRIELLA,DEFENSORES DE LA PATRIA,1628
40,ARAUCA,017,FORTUL,011,PALOMA VALENCIA LASERNA,PARTIDO CENTRO DEMOCRÁTICO,228
40,ARAUCA,017,FORTUL,996,No Marcados,Sin partido / Voto especial,183
40,ARAUCA,017,FORTUL,997,Votos Nulos,Sin partido / Voto especial,163
40,ARAUCA,017,FORTUL,003,RAÚL SANTIAGO BOTERO JARAMILLO,ROMPER EL SISTEMA,115
40,ARAUCA,017,FORTUL,012,SERGIO FAJARDO VALDERRAMA,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,88
40,ARAUCA,017,FORTUL,998,Votos en Blanco,Sin partido / Voto especial,48
40,ARAUCA,017,FORTUL,002,CLAUDIA LÓPEZ,CON CLAUDIA IMPARABLES,29
40,ARAUCA,017,FORTUL,006,MIGUEL URIBE LONDOÑO,PARTIDO DEMÓCRATA COLOMBIANO,18
40,ARAUCA,017,FORTUL,005,ÓSCAR MAURICIO LIZCANO ARANGO,COALICIÓN F.A.M.I.L.I.A,9
40,ARAUCA,017,FORTUL,008,ROY LEONARDO BARRERAS MONTEALEGRE,PARTIDO POLÍTICO LA FUERZA,8
40,ARAUCA,017,FORTUL,007,SONDRA MACOLLINS GARVIN PINTO,"SONDRA MACOLLINS, LA ABOGADA DE HIERRO",7
40,ARAUCA,017,FORTUL,010,GUSTAVO MATAMOROS CAMACHO,PARTIDO ECOLOGISTA COLOMBIANO,1
40,ARAUCA,017,FORTUL,009,CARLOS EDUARDO CAICEDO OMAR,CAICEDO,0
40,ARAUCA,017,FORTUL,013,LUIS GILBERTO MURILLO URRUTIA,LA OPORTUNIDAD ES COLOMBIA,0
40,ARAUCA,020,PUERTO RONDON,004,ABELARDO DE LA ESPRIELLA,DEFENSORES DE LA PATRIA,1146
40,ARAUCA,020,PUERTO RONDON,001,IVÁN CEPEDA CASTRO,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,225
40,ARAUCA,020,PUERTO RONDON,011,PALOMA VALENCIA LASERNA,PARTIDO CENTRO DEMOCRÁTICO,123
40,ARAUCA,020,PUERTO RONDON,996,No Marcados,Sin partido / Voto especial,24
40,ARAUCA,020,PUERTO RONDON,003,RAÚL SANTIAGO BOTERO JARAMILLO,ROMPER EL SISTEMA,23
40,ARAUCA,020,PUERTO RONDON,012,SERGIO FAJARDO VALDERRAMA,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,16
40,ARAUCA,020,PUERTO RONDON,997,Votos Nulos,Sin partido / Voto especial,11
40,ARAUCA,020,PUERTO RONDON,005,ÓSCAR MAURICIO LIZCANO ARANGO,COALICIÓN F.A.M.I.L.I.A,8
40,ARAUCA,020,PUERTO RONDON,998,Votos en Blanco,Sin partido / Voto especial,8
40,ARAUCA,020,PUERTO RONDON,002,CLAUDIA LÓPEZ,CON CLAUDIA IMPARABLES,4
40,ARAUCA,020,PUERTO RONDON,006,MIGUEL URIBE LONDOÑO,PARTIDO DEMÓCRATA COLOMBIANO,3
40,ARAUCA,020,PUERTO RONDON,007,SONDRA MACOLLINS GARVIN PINTO,"SONDRA MACOLLINS, LA ABOGADA DE HIERRO",0
40,ARAUCA,020,PUERTO RONDON,008,ROY LEONARDO BARRERAS MONTEALEGRE,PARTIDO POLÍTICO LA FUERZA,0
40,ARAUCA,020,PUERTO RONDON,009,CARLOS EDUARDO CAICEDO OMAR,CAICEDO,0
40,ARAUCA,020,PUERTO RONDON,010,GUSTAVO MATAMOROS CAMACHO,PARTIDO ECOLOGISTA COLOMBIANO,0
40,ARAUCA,020,PUERTO RONDON,013,LUIS GILBERTO MURILLO URRUTIA,LA OPORTUNIDAD ES COLOMBIA,0
40,ARAUCA,025,SARAVENA,001,IVÁN CEPEDA CASTRO,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,8932
40,ARAUCA,025,SARAVENA,004,ABELARDO DE LA ESPRIELLA,DEFENSORES DE LA PATRIA,8565
40,ARAUCA,025,SARAVENA,011,PALOMA VALENCIA LASERNA,PARTIDO CENTRO DEMOCRÁTICO,954
40,ARAUCA,025,SARAVENA,996,No Marcados,Sin partido / Voto especial,583
40,ARAUCA,025,SARAVENA,012,SERGIO FAJARDO VALDERRAMA,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,475
40,ARAUCA,025,SARAVENA,003,RAÚL SANTIAGO BOTERO JARAMILLO,ROMPER EL SISTEMA,466
40,ARAUCA,025,SARAVENA,997,Votos Nulos,Sin partido / Voto especial,409
40,ARAUCA,025,SARAVENA,998,Votos en Blanco,Sin partido / Voto especial,115
40,ARAUCA,025,SARAVENA,002,CLAUDIA LÓPEZ,CON CLAUDIA IMPARABLES,91
40,ARAUCA,025,SARAVENA,006,MIGUEL URIBE LONDOÑO,PARTIDO DEMÓCRATA COLOMBIANO,48
40,ARAUCA,025,SARAVENA,005,ÓSCAR MAURICIO LIZCANO ARANGO,COALICIÓN F.A.M.I.L.I.A,46
40,ARAUCA,025,SARAVENA,008,ROY LEONARDO BARRERAS MONTEALEGRE,PARTIDO POLÍTICO LA FUERZA,39
40,ARAUCA,025,SARAVENA,007,SONDRA MACOLLINS GARVIN PINTO,"SONDRA MACOLLINS, LA ABOGADA DE HIERRO",26
40,ARAUCA,025,SARAVENA,010,GUSTAVO MATAMOROS CAMACHO,PARTIDO ECOLOGISTA COLOMBIANO,3
40,ARAUCA,025,SARAVENA,009,CARLOS EDUARDO CAICEDO OMAR,CAICEDO,0
40,ARAUCA,025,SARAVENA,013,LUIS GILBERTO MURILLO URRUTIA,LA OPORTUNIDAD ES COLOMBIA,0
44,CAQUETA,001,FLORENCIA,004,ABELARDO DE LA ESPRIELLA,DEFENSORES DE LA PATRIA,41097
44,CAQUETA,001,FLORENCIA,001,IVÁN CEPEDA CASTRO,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,26762
44,CAQUETA,001,FLORENCIA,011,PALOMA VALENCIA LASERNA,PARTIDO CENTRO DEMOCRÁTICO,4255
44,CAQUETA,001,FLORENCIA,012,SERGIO FAJARDO VALDERRAMA,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,2596
44,CAQUETA,001,FLORENCIA,996,No Marcados,Sin partido / Voto especial,1535
44,CAQUETA,001,FLORENCIA,003,RAÚL SANTIAGO BOTERO JARAMILLO,ROMPER EL SISTEMA,1296
44,CAQUETA,001,FLORENCIA,997,Votos Nulos,Sin partido / Voto especial,877
44,CAQUETA,001,FLORENCIA,002,CLAUDIA LÓPEZ,CON CLAUDIA IMPARABLES,354
44,CAQUETA,001,FLORENCIA,998,Votos en Blanco,Sin partido / Voto especial,215
44,CAQUETA,001,FLORENCIA,005,ÓSCAR MAURICIO LIZCANO ARANGO,COALICIÓN F.A.M.I.L.I.A,119
44,CAQUETA,001,FLORENCIA,006,MIGUEL URIBE LONDOÑO,PARTIDO DEMÓCRATA COLOMBIANO,90
44,CAQUETA,001,FLORENCIA,007,SONDRA MACOLLINS GARVIN PINTO,"SONDRA MACOLLINS, LA ABOGADA DE HIERRO",71
44,CAQUETA,001,FLORENCIA,008,ROY LEONARDO BARRERAS MONTEALEGRE,PARTIDO POLÍTICO LA FUERZA,67
44,CAQUETA,001,FLORENCIA,010,GUSTAVO MATAMOROS CAMACHO,PARTIDO ECOLOGISTA COLOMBIANO,22
44,CAQUETA,001,FLORENCIA,009,CARLOS EDUARDO CAICEDO OMAR,CAICEDO,0
44,CAQUETA,001,FLORENCIA,013,LUIS GILBERTO MURILLO URRUTIA,LA OPORTUNIDAD ES COLOMBIA,0
44,CAQUETA,002,ALBANIA,004,ABELARDO DE LA ESPRIELLA,DEFENSORES DE LA PATRIA,1420
44,CAQUETA,002,ALBANIA,001,IVÁN CEPEDA CASTRO,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,594
44,CAQUETA,002,ALBANIA,011,PALOMA VALENCIA LASERNA,PARTIDO CENTRO DEMOCRÁTICO,103
44,CAQUETA,002,ALBANIA,003,RAÚL SANTIAGO BOTERO JARAMILLO,ROMPER EL SISTEMA,51
44,CAQUETA,002,ALBANIA,996,No Marcados,Sin partido / Voto especial,48
44,CAQUETA,002,ALBANIA,012,SERGIO FAJARDO VALDERRAMA,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,45
44,CAQUETA,002,ALBANIA,997,Votos Nulos,Sin partido / Voto especial,34
44,CAQUETA,002,ALBANIA,998,Votos en Blanco,Sin partido / Voto especial,15
44,CAQUETA,002,ALBANIA,002,CLAUDIA LÓPEZ,CON CLAUDIA IMPARABLES,14
44,CAQUETA,002,ALBANIA,005,ÓSCAR MAURICIO LIZCANO ARANGO,COALICIÓN F.A.M.I.L.I.A,5
44,CAQUETA,002,ALBANIA,006,MIGUEL URIBE LONDOÑO,PARTIDO DEMÓCRATA COLOMBIANO,3
44,CAQUETA,002,ALBANIA,010,GUSTAVO MATAMOROS CAMACHO,PARTIDO ECOLOGISTA COLOMBIANO,2
44,CAQUETA,002,ALBANIA,007,SONDRA MACOLLINS GARVIN PINTO,"SONDRA MACOLLINS, LA ABOGADA DE HIERRO",1
44,CAQUETA,002,ALBANIA,008,ROY LEONARDO BARRERAS MONTEALEGRE,PARTIDO POLÍTICO LA FUERZA,1
44,CAQUETA,002,ALBANIA,009,CARLOS EDUARDO CAICEDO OMAR,CAICEDO,0
44,CAQUETA,002,ALBANIA,013,LUIS GILBERTO MURILLO URRUTIA,LA OPORTUNIDAD ES COLOMBIA,0
44,CAQUETA,003,CARTAGENA DEL CHAIRA,001,IVÁN CEPEDA CASTRO,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,6602
44,CAQUETA,003,CARTAGENA DEL CHAIRA,004,ABELARDO DE LA ESPRIELLA,DEFENSORES DE LA PATRIA,3953
44,CAQUETA,003,CARTAGENA DEL CHAIRA,996,No Marcados,Sin partido / Voto especial,757
44,CAQUETA,003,CARTAGENA DEL CHAIRA,011,PALOMA VALENCIA LASERNA,PARTIDO CENTRO DEMOCRÁTICO,499
44,CAQUETA,003,CARTAGENA DEL CHAIRA,997,Votos Nulos,Sin partido / Voto especial,451
44,CAQUETA,003,CARTAGENA DEL CHAIRA,003,RAÚL SANTIAGO BOTERO JARAMILLO,ROMPER EL SISTEMA,347
44,CAQUETA,003,CARTAGENA DEL CHAIRA,012,SERGIO FAJARDO VALDERRAMA,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,260
44,CAQUETA,003,CARTAGENA DEL CHAIRA,998,Votos en Blanco,Sin partido / Voto especial,252
44,CAQUETA,003,CARTAGENA DEL CHAIRA,002,CLAUDIA LÓPEZ,CON CLAUDIA IMPARABLES,117
44,CAQUETA,003,CARTAGENA DEL CHAIRA,005,ÓSCAR MAURICIO LIZCANO ARANGO,COALICIÓN F.A.M.I.L.I.A,86
44,CAQUETA,003,CARTAGENA DEL CHAIRA,006,MIGUEL URIBE LONDOÑO,PARTIDO DEMÓCRATA COLOMBIANO,55
44,CAQUETA,003,CARTAGENA DEL CHAIRA,007,SONDRA MACOLLINS GARVIN PINTO,"SONDRA MACOLLINS, LA ABOGADA DE HIERRO",34
44,CAQUETA,003,CARTAGENA DEL CHAIRA,008,ROY LEONARDO BARRERAS MONTEALEGRE,PARTIDO POLÍTICO LA FUERZA,28
44,CAQUETA,003,CARTAGENA DEL CHAIRA,010,GUSTAVO MATAMOROS CAMACHO,PARTIDO ECOLOGISTA COLOMBIANO,21
44,CAQUETA,003,CARTAGENA DEL CHAIRA,009,CARLOS EDUARDO CAICEDO OMAR,CAICEDO,0
44,CAQUETA,003,CARTAGENA DEL CHAIRA,013,LUIS GILBERTO MURILLO URRUTIA,LA OPORTUNIDAD ES COLOMBIA,0
44,CAQUETA,004,BELEN DE LOS ANDAQUIES,004,ABELARDO DE LA ESPRIELLA,DEFENSORES DE LA PATRIA,2493
44,CAQUETA,004,BELEN DE LOS ANDAQUIES,001,IVÁN CEPEDA CASTRO,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,1277
44,CAQUETA,004,BELEN DE LOS ANDAQUIES,011,PALOMA VALENCIA LASERNA,PARTIDO CENTRO DEMOCRÁTICO,180
44,CAQUETA,004,BELEN DE LOS ANDAQUIES,003,RAÚL SANTIAGO BOTERO JARAMILLO,ROMPER EL SISTEMA,96
44,CAQUETA,004,BELEN DE LOS ANDAQUIES,996,No Marcados,Sin partido / Voto especial,91
44,CAQUETA,004,BELEN DE LOS ANDAQUIES,997,Votos Nulos,Sin partido / Voto especial,76
44,CAQUETA,004,BELEN DE LOS ANDAQUIES,012,SERGIO FAJARDO VALDERRAMA,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,44
44,CAQUETA,004,BELEN DE LOS ANDAQUIES,998,Votos en Blanco,Sin partido / Voto especial,25
44,CAQUETA,004,BELEN DE LOS ANDAQUIES,002,CLAUDIA LÓPEZ,CON CLAUDIA IMPARABLES,18
44,CAQUETA,004,BELEN DE LOS ANDAQUIES,005,ÓSCAR MAURICIO LIZCANO ARANGO,COALICIÓN F.A.M.I.L.I.A,10
44,CAQUETA,004,BELEN DE LOS ANDAQUIES,006,MIGUEL URIBE LONDOÑO,PARTIDO DEMÓCRATA COLOMBIANO,8
44,CAQUETA,004,BELEN DE LOS ANDAQUIES,007,SONDRA MACOLLINS GARVIN PINTO,"SONDRA MACOLLINS, LA ABOGADA DE HIERRO",5
44,CAQUETA,004,BELEN DE LOS ANDAQUIES,008,ROY LEONARDO BARRERAS MONTEALEGRE,PARTIDO POLÍTICO LA FUERZA,4
44,CAQUETA,004,BELEN DE LOS ANDAQUIES,010,GUSTAVO MATAMOROS CAMACHO,PARTIDO ECOLOGISTA COLOMBIANO,2
44,CAQUETA,004,BELEN DE LOS ANDAQUIES,009,CARLOS EDUARDO CAICEDO OMAR,CAICEDO,0
44,CAQUETA,004,BELEN DE LOS ANDAQUIES,013,LUIS GILBERTO MURILLO URRUTIA,LA OPORTUNIDAD ES COLOMBIA,0
44,CAQUETA,005,EL DONCELLO,004,ABELARDO DE LA ESPRIELLA,DEFENSORES DE LA PATRIA,4301
44,CAQUETA,005,EL DONCELLO,001,IVÁN CEPEDA CASTRO,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,2624
44,CAQUETA,005,EL DONCELLO,011,PALOMA VALENCIA LASERNA,PARTIDO CENTRO DEMOCRÁTICO,424
44,CAQUETA,005,EL DONCELLO,996,No Marcados,Sin partido / Voto especial,267
44,CAQUETA,005,EL DONCELLO,003,RAÚL SANTIAGO BOTERO JARAMILLO,ROMPER EL SISTEMA,186
44,CAQUETA,005,EL DONCELLO,012,SERGIO FAJARDO VALDERRAMA,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,170
44,CAQUETA,005,EL DONCELLO,997,Votos Nulos,Sin partido / Voto especial,140
44,CAQUETA,005,EL DONCELLO,998,Votos en Blanco,Sin partido / Voto especial,54
44,CAQUETA,005,EL DONCELLO,002,CLAUDIA LÓPEZ,CON CLAUDIA IMPARABLES,36
44,CAQUETA,005,EL DONCELLO,006,MIGUEL URIBE LONDOÑO,PARTIDO DEMÓCRATA COLOMBIANO,32
44,CAQUETA,005,EL DONCELLO,007,SONDRA MACOLLINS GARVIN PINTO,"SONDRA MACOLLINS, LA ABOGADA DE HIERRO",22
44,CAQUETA,005,EL DONCELLO,005,ÓSCAR MAURICIO LIZCANO ARANGO,COALICIÓN F.A.M.I.L.I.A,16
44,CAQUETA,005,EL DONCELLO,008,ROY LEONARDO BARRERAS MONTEALEGRE,PARTIDO POLÍTICO LA FUERZA,6
44,CAQUETA,005,EL DONCELLO,009,CARLOS EDUARDO CAICEDO OMAR,CAICEDO,0
44,CAQUETA,005,EL DONCELLO,010,GUSTAVO MATAMOROS CAMACHO,PARTIDO ECOLOGISTA COLOMBIANO,0
44,CAQUETA,005,EL DONCELLO,013,LUIS GILBERTO MURILLO URRUTIA,LA OPORTUNIDAD ES COLOMBIA,0
44,CAQUETA,006,EL PAUJIL,004,ABELARDO DE LA ESPRIELLA,DEFENSORES DE LA PATRIA,2531
44,CAQUETA,006,EL PAUJIL,001,IVÁN CEPEDA CASTRO,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,2492
44,CAQUETA,006,EL PAUJIL,011,PALOMA VALENCIA LASERNA,PARTIDO CENTRO DEMOCRÁTICO,287
44,CAQUETA,006,EL PAUJIL,996,No Marcados,Sin partido / Voto especial,201
44,CAQUETA,006,EL PAUJIL,003,RAÚL SANTIAGO BOTERO JARAMILLO,ROMPER EL SISTEMA,106
44,CAQUETA,006,EL PAUJIL,997,Votos Nulos,Sin partido / Voto especial,96
44,CAQUETA,006,EL PAUJIL,012,SERGIO FAJARDO VALDERRAMA,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,71
44,CAQUETA,006,EL PAUJIL,998,Votos en Blanco,Sin partido / Voto especial,51
44,CAQUETA,006,EL PAUJIL,005,ÓSCAR MAURICIO LIZCANO ARANGO,COALICIÓN F.A.M.I.L.I.A,24
44,CAQUETA,006,EL PAUJIL,002,CLAUDIA LÓPEZ,CON CLAUDIA IMPARABLES,16
44,CAQUETA,006,EL PAUJIL,006,MIGUEL URIBE LONDOÑO,PARTIDO DEMÓCRATA COLOMBIANO,12
44,CAQUETA,006,EL PAUJIL,008,ROY LEONARDO BARRERAS MONTEALEGRE,PARTIDO POLÍTICO LA FUERZA,6
44,CAQUETA,006,EL PAUJIL,007,SONDRA MACOLLINS GARVIN PINTO,"SONDRA MACOLLINS, LA ABOGADA DE HIERRO",4
44,CAQUETA,006,EL PAUJIL,010,GUSTAVO MATAMOROS CAMACHO,PARTIDO ECOLOGISTA COLOMBIANO,1
44,CAQUETA,006,EL PAUJIL,009,CARLOS EDUARDO CAICEDO OMAR,CAICEDO,0
44,CAQUETA,006,EL PAUJIL,013,LUIS GILBERTO MURILLO URRUTIA,LA OPORTUNIDAD ES COLOMBIA,0
44,CAQUETA,007,LA MONTAÑITA,001,IVÁN CEPEDA CASTRO,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,3488
44,CAQUETA,007,LA MONTAÑITA,004,ABELARDO DE LA ESPRIELLA,DEFENSORES DE LA PATRIA,2032
44,CAQUETA,007,LA MONTAÑITA,011,PALOMA VALENCIA LASERNA,PARTIDO CENTRO DEMOCRÁTICO,235
44,CAQUETA,007,LA MONTAÑITA,996,No Marcados,Sin partido / Voto especial,140
44,CAQUETA,007,LA MONTAÑITA,003,RAÚL SANTIAGO BOTERO JARAMILLO,ROMPER EL SISTEMA,88
44,CAQUETA,007,LA MONTAÑITA,012,SERGIO FAJARDO VALDERRAMA,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,83
44,CAQUETA,007,LA MONTAÑITA,997,Votos Nulos,Sin partido / Voto especial,74
44,CAQUETA,007,LA MONTAÑITA,998,Votos en Blanco,Sin partido / Voto especial,42
44,CAQUETA,007,LA MONTAÑITA,002,CLAUDIA LÓPEZ,CON CLAUDIA IMPARABLES,30
44,CAQUETA,007,LA MONTAÑITA,006,MIGUEL URIBE LONDOÑO,PARTIDO DEMÓCRATA COLOMBIANO,21
44,CAQUETA,007,LA MONTAÑITA,005,ÓSCAR MAURICIO LIZCANO ARANGO,COALICIÓN F.A.M.I.L.I.A,12
44,CAQUETA,007,LA MONTAÑITA,007,SONDRA MACOLLINS GARVIN PINTO,"SONDRA MACOLLINS, LA ABOGADA DE HIERRO",7
44,CAQUETA,007,LA MONTAÑITA,008,ROY LEONARDO BARRERAS MONTEALEGRE,PARTIDO POLÍTICO LA FUERZA,4
44,CAQUETA,007,LA MONTAÑITA,010,GUSTAVO MATAMOROS CAMACHO,PARTIDO ECOLOGISTA COLOMBIANO,2
44,CAQUETA,007,LA MONTAÑITA,009,CARLOS EDUARDO CAICEDO OMAR,CAICEDO,0
44,CAQUETA,007,LA MONTAÑITA,013,LUIS GILBERTO MURILLO URRUTIA,LA OPORTUNIDAD ES COLOMBIA,0
44,CAQUETA,009,PUERTO RICO,004,ABELARDO DE LA ESPRIELLA,DEFENSORES DE LA PATRIA,4853
44,CAQUETA,009,PUERTO RICO,001,IVÁN CEPEDA CASTRO,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,3682
44,CAQUETA,009,PUERTO RICO,011,PALOMA VALENCIA LASERNA,PARTIDO CENTRO DEMOCRÁTICO,489
44,CAQUETA,009,PUERTO RICO,996,No Marcados,Sin partido / Voto especial,369
44,CAQUETA,009,PUERTO RICO,003,RAÚL SANTIAGO BOTERO JARAMILLO,ROMPER EL SISTEMA,189
44,CAQUETA,009,PUERTO RICO,997,Votos Nulos,Sin partido / Voto especial,182
44,CAQUETA,009,PUERTO RICO,012,SERGIO FAJARDO VALDERRAMA,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,148
44,CAQUETA,009,PUERTO RICO,998,Votos en Blanco,Sin partido / Voto especial,87
44,CAQUETA,009,PUERTO RICO,002,CLAUDIA LÓPEZ,CON CLAUDIA IMPARABLES,61
44,CAQUETA,009,PUERTO RICO,005,ÓSCAR MAURICIO LIZCANO ARANGO,COALICIÓN F.A.M.I.L.I.A,30
44,CAQUETA,009,PUERTO RICO,006,MIGUEL URIBE LONDOÑO,PARTIDO DEMÓCRATA COLOMBIANO,29
44,CAQUETA,009,PUERTO RICO,007,SONDRA MACOLLINS GARVIN PINTO,"SONDRA MACOLLINS, LA ABOGADA DE HIERRO",23
44,CAQUETA,009,PUERTO RICO,008,ROY LEONARDO BARRERAS MONTEALEGRE,PARTIDO POLÍTICO LA FUERZA,13
44,CAQUETA,009,PUERTO RICO,010,GUSTAVO MATAMOROS CAMACHO,PARTIDO ECOLOGISTA COLOMBIANO,4
44,CAQUETA,009,PUERTO RICO,009,CARLOS EDUARDO CAICEDO OMAR,CAICEDO,0
44,CAQUETA,009,PUERTO RICO,013,LUIS GILBERTO MURILLO URRUTIA,LA OPORTUNIDAD ES COLOMBIA,0
44,CAQUETA,010,SAN VICENTE DEL CAGUAN,001,IVÁN CEPEDA CASTRO,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,11115
44,CAQUETA,010,SAN VICENTE DEL CAGUAN,004,ABELARDO DE LA ESPRIELLA,DEFENSORES DE LA PATRIA,9241
44,CAQUETA,010,SAN VICENTE DEL CAGUAN,011,PALOMA VALENCIA LASERNA,PARTIDO CENTRO DEMOCRÁTICO,1017
44,CAQUETA,010,SAN VICENTE DEL CAGUAN,996,No Marcados,Sin partido / Voto especial,996
44,CAQUETA,010,SAN VICENTE DEL CAGUAN,003,RAÚL SANTIAGO BOTERO JARAMILLO,ROMPER EL SISTEMA,521
44,CAQUETA,010,SAN VICENTE DEL CAGUAN,997,Votos Nulos,Sin partido / Voto especial,515
44,CAQUETA,010,SAN VICENTE DEL CAGUAN,012,SERGIO FAJARDO VALDERRAMA,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,369
44,CAQUETA,010,SAN VICENTE DEL CAGUAN,998,Votos en Blanco,Sin partido / Voto especial,263
44,CAQUETA,010,SAN VICENTE DEL CAGUAN,002,CLAUDIA LÓPEZ,CON CLAUDIA IMPARABLES,145
44,CAQUETA,010,SAN VICENTE DEL CAGUAN,006,MIGUEL URIBE LONDOÑO,PARTIDO DEMÓCRATA COLOMBIANO,95
44,CAQUETA,010,SAN VICENTE DEL CAGUAN,005,ÓSCAR MAURICIO LIZCANO ARANGO,COALICIÓN F.A.M.I.L.I.A,83
44,CAQUETA,010,SAN VICENTE DEL CAGUAN,007,SONDRA MACOLLINS GARVIN PINTO,"SONDRA MACOLLINS, LA ABOGADA DE HIERRO",48
44,CAQUETA,010,SAN VICENTE DEL CAGUAN,008,ROY LEONARDO BARRERAS MONTEALEGRE,PARTIDO POLÍTICO LA FUERZA,40
44,CAQUETA,010,SAN VICENTE DEL CAGUAN,010,GUSTAVO MATAMOROS CAMACHO,PARTIDO ECOLOGISTA COLOMBIANO,7
44,CAQUETA,010,SAN VICENTE DEL CAGUAN,009,CARLOS EDUARDO CAICEDO OMAR,CAICEDO,0
44,CAQUETA,010,SAN VICENTE DEL CAGUAN,013,LUIS GILBERTO MURILLO URRUTIA,LA OPORTUNIDAD ES COLOMBIA,0
44,CAQUETA,012,CURILLO,004,ABELARDO DE LA ESPRIELLA,DEFENSORES DE LA PATRIA,1475
44,CAQUETA,012,CURILLO,001,IVÁN CEPEDA CASTRO,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,988
